,JOB_ID,ROUTE_ID,CNSLDTN_ID,FILL_DC_CD,DC_CD,ASN_TYPE_CD,ASN_TYPE_DESC,DELIVERY_TYPE,CARRIER_SCAC_NAME,CARRIER_SCAC_CD,DLVRY_ACTL_DATETIME,DELIVERY_SEQ,TOTAL_RATE,TOPSIDE_COST,LASTMILE_TOTAL_COST,LASTMILE_BASE_COST,LASTMILE_FUEL_COST,LASTMILE_MISC_COST,STOP_COUNT_VAL_ROUTE_LVL,TOTE_COUNT_VAL_ROUTE_LVL,STOP_COUNT_VAL,TOTE_COUNT_VAL,ROUTE_COUNT_VAL,DISTANCE_VAL,helper column,delivery date,year,month,stop helper,dist stop flag,_rc_total,_fm_cnt,cost per stop,cost_per_stop_excl_ts,ts week start,ts week end,ts week,ts key,_ts_stop_eligible,ts daily cons key,ts daily distinct stop flag,_ts_total,_ts_cnt,ts_rate_per_stop,ts cps stop flag,ts_cost_per_stop,delivery stop flag,route_stop_count,fill_dc_stop_count
40,8162-G01-025-371496-260528,8162_G01,C_371496,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260528,2026-05-28,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260528|25,1,254.71,7.0,126.18019408208718,36.387142857142855,2026-05-25,2026-05-31,2026-05-25 / 2026-05-31,XD_8162_OH_CLEVELAND.YZER|20260525,True,XD_8162_OH_CLEVELAND.YZER|20260528|C_371496,1,40317.08,449,89.79305122494432,1,89.79305122494432,1,7,2625
41,8162-G02-010-433278-260527,8162_G02,C_433278,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,10,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260527,2026-05-27,2026,5,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260527|10,1,442.47,8.0,145.10180122494432,55.30875,2026-05-25,2026-05-31,2026-05-25 / 2026-05-31,XD_8162_OH_CLEVELAND.YZER|20260525,True,XD_8162_OH_CLEVELAND.YZER|20260527|C_433278,1,40317.08,449,89.79305122494432,1,89.79305122494432,1,8,2625
42,8162-G07-005-386053-260528,8162_G07,C_599132,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G07|XD_8162_OH_CLEVELAND.YZER|20260528,2026-05-28,2026,5,8162_G07|XD_8162_OH_CLEVELAND.YZER|20260528|5,1,304.55,8.0,127.86180122494432,38.06875,2026-05-25,2026-05-31,2026-05-25 / 2026-05-31,XD_8162_OH_CLEVELAND.YZER|20260525,True,XD_8162_OH_CLEVELAND.YZER|20260528|C_599132,1,40317.08,449,89.79305122494432,1,89.79305122494432,1,8,2625
43,8162-H01-015-444763-260506,8162_H01,C_444763,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260506|15,1,252.5,10.0,97.4531305903399,25.25,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260506|C_444763,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,10,2625
44,8162-G03-037-426990-260511,8162_G03,C_521590,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,37,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260511,2026-05-11,2026,5,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260511|37,1,374.32,9.0,111.43178847296494,41.59111111111111,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260511|C_521590,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,9,2625
45,8162-H01-035-865326-260513,8162_H01,C_865326,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,35,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260513,2026-05-13,2026,5,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260513|35,1,253.68,10.0,95.20867736185383,25.368000000000002,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260513|C_865326,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,10,2625
46,8162-G05-035-414946-260514,8162_G05,C_414946,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,35,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260514|35,1,338.24,10.0,103.66467736185383,33.824,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260514|C_414946,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,10,2625
47,8162-G06-025-289522-260506,8162_G06,C_289522,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260506|25,1,382.08,6.0,135.8831305903399,63.68,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260506|C_289522,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,6,2625
48,Z-3580248,8162_H02,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-08 23:59:59,0,333.92,0.0,333.92,283.0,41.01,9.91,,,,,1.0,1.0,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260508,2026-05-08,2026,5,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260508|RETURN,1,333.92,9.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,False,,0,40361.55,559,72.2031305903399,0,0.0,0,9,2625
49,8162-G01-040-099634-260511,8162_G01,C_099634,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,40,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260511,2026-05-11,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260511|40,1,254.71,7.0,106.2278202189967,36.387142857142855,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260511|C_099634,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,7,2625
50,8162-H06-015-631172-260514,8162_H06,C_433600,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260514|15,1,278.5,6.0,116.25734402852049,46.416666666666664,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260514|C_433600,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,6,2625
51,8162-G03-040-386380-260511,8162_G03,C_386380,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,40,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260511,2026-05-11,2026,5,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260511|40,1,374.32,9.0,111.43178847296494,41.59111111111111,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260511|C_386380,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,9,2625
52,8162-G01-005-209001-260512,8162_G01,C_436015,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260512|5,1,254.71,7.0,106.2278202189967,36.387142857142855,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_436015,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,7,2625
53,8162-G06-040-807750-260512,8162_G06,C_807750,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,40,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260512|40,1,382.08,7.0,124.42353450471097,54.582857142857144,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_807750,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,7,2625
54,8162-H01-020-446373-260518,8162_H01,C_446373,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,20,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260518|20,1,253.68,10.0,99.31028163992872,25.368000000000002,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_446373,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,10,2625
55,8162-G03-040-386380-260518,8162_G03,C_386380,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,40,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260518|40,1,376.07,9.0,115.72783719548426,41.785555555555554,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_386380,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,9,2625
56,8163-H06-020-431206-260518,8163_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,20,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8163_H06|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8163_H06|XD_8162_OH_CLEVELAND.YZER|20260518|20,1,0.0,2.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_717269,1,41481.62,561,73.94228163992871,0,0.0,1,2,2625
57,8163-H06-015-631172-260518,8163_H06,C_433600,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8163_H06|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8163_H06|XD_8162_OH_CLEVELAND.YZER|20260518|15,1,0.0,2.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_433600,1,41481.62,561,73.94228163992871,0,0.0,1,2,2625
58,8162-H06-015-173361-260518,8162_H06,C_433600,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260518|15,1,278.5,6.0,120.35894830659538,46.416666666666664,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_433600,0,41481.62,561,73.94228163992871,1,73.94228163992871,1,6,2625
59,8163-G04-005-679719-260515,8163_G04,C_712383,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8163_G04|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8163_G04|XD_8162_OH_CLEVELAND.YZER|20260515|5,1,0.0,2.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260515|C_712383,1,39180.62,561,69.84067736185384,0,0.0,1,2,2625
60,8162-H02-015-134622-260518,8162_H02,C_134622,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260518|15,1,335.38,10.0,107.4802816399287,33.538,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_134622,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,10,2625
61,8162-G04-006-712383-260518,8162_G04,C_712383,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,6,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260518|6,1,275.93,8.0,108.4335316399287,34.49125,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_712383,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,8,2625
62,8162-H06-020-431206-260518,8162_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,20,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260518|20,1,278.5,6.0,120.35894830659538,46.416666666666664,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_717269,0,41481.62,561,73.94228163992871,1,73.94228163992871,1,6,2625
63,8162-G04-045-443911-260515,8162_G04,C_443911,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,45,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260515|45,1,275.93,8.0,104.33192736185384,34.49125,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260515|C_443911,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
64,8162-G06-015-151562-260515,8162_G06,C_065363,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260515|15,1,383.86,7.0,124.67782021899669,54.83714285714286,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260515|C_065363,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,7,2625
65,8162-H04-015-970222-260511,8162_H04,C_970222,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260511,2026-05-11,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260511|15,1,271.33,8.0,103.75692736185383,33.91625,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260511|C_970222,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
66,8162-H06-020-717269-260506,8162_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,20,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260506|20,1,277.28,8.0,106.86313059033989,34.66,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260506|C_717269,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,8,2625
67,8162-G06-025-289532-260506,8162_G06,C_289522,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260506|25,0,382.08,6.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260506|C_289522,0,40361.55,559,72.2031305903399,0,0.0,0,6,2625
68,8162-G07-005-589418-260506,8162_G07,C_599132,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G07|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8162_G07|XD_8162_OH_CLEVELAND.YZER|20260506|5,1,304.55,9.0,106.04201947922878,33.83888888888889,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260506|C_599132,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,9,2625
69,Z-3567591,8162_H03,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-05 23:59:59,0,293.11,0.0,293.11,271.0,12.62,9.49,,,,,1.0,1.0,8162_H03|XD_8162_OH_CLEVELAND.YZER|20260505,2026-05-05,2026,5,8162_H03|XD_8162_OH_CLEVELAND.YZER|20260505|RETURN,1,293.11,5.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,False,,0,40361.55,559,72.2031305903399,0,0.0,0,5,2625
70,8162-H06-015-631172-260507,8162_H06,C_433600,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260507,2026-05-07,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260507|15,1,277.28,6.0,118.41646392367323,46.21333333333333,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260507|C_433600,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,6,2625
71,8162-H06-040-892876-260512,8162_H06,C_946980,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,40,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260512|40,1,277.28,6.0,116.05401069518717,46.21333333333333,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_946980,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,6,2625
72,8162-H04-010-146265-260513,8162_H04,C_146265,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,10,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260513,2026-05-13,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260513|10,1,272.6,9.0,100.12956625074273,30.28888888888889,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260513|C_146265,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,9,2625
73,Z-3570876,8162_H04,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-06 23:59:59,0,271.33,0.0,271.33,245.0,17.75,8.58,,,,,1.0,1.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260506|RETURN,1,271.33,8.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,False,,0,40361.55,559,72.2031305903399,0,0.0,0,8,2625
74,8162-H02-055-195053-260512,8162_H02,C_195053,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,55,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260512|55,1,333.92,9.0,106.94289958407606,37.102222222222224,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_195053,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,9,2625
75,8163-G01-005-718289-260514,8163_G01,C_436015,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8163_G01|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8163_G01|XD_8162_OH_CLEVELAND.YZER|20260514|5,1,0.0,2.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260514|C_436015,1,39180.62,561,69.84067736185384,0,0.0,1,2,2625
76,8162-G01-030-217734-260507,8162_G01,C_217734,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,30,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260507,2026-05-07,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260507|30,1,254.71,7.0,108.59027344748276,36.387142857142855,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260507|C_217734,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,7,2625
77,8162-H06-020-431045-260513,8162_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,20,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260513,2026-05-13,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260513|20,1,278.5,6.0,116.25734402852049,46.416666666666664,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260513|C_717269,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,6,2625
78,8162-H05-055-925913-260506,8162_H05,C_925913,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,55,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260506|55,1,297.33,9.0,105.23979725700656,33.03666666666666,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260506|C_925913,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,9,2625
